filename,class,indicator,compliant,binary,domain,split
Tomato_Late_blight__2485b2a9-a492-4a45-bb4b-bb63edefb7ef___GHLB2 Leaf 9084.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Early_blight__dc4cc3e3-0181-48e9-93a2-7c019df0e04b___RS_Erly.B 9513.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Potato___Early_blight__f0b444a4-ddd7-4286-8a80-423f7e71c526___RS_Early.B 8753.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Early_blight__6c3feee9-23a8-46c4-8ded-5b0ef2e49ff5___RS_Erly.B 9370.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__1d25cb12-499f-453f-9a62-dbc3fd20b220___Crnl_L.Mold 7061.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__27000177-5a1d-4539-b78d-07a6f9a38089___PSU_CG 2168.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Late_blight__dfbac5b2-1a64-4db0-8045-eaabfdbfb790___RS_Late.B 6039.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Late_blight__7d6954fd-a818-44e6-976e-8c817d729a86___RS_Late.B 4973.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__59be5fe5-77f9-4538-a3c9-8c3be20f662d___Crnl_L.Mold 8938.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Late_blight__fd26b445-5839-4337-858c-a91dfdd812cc___GHLB2 Leaf 8743.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__72cfc263-4e0a-4540-b7b3-dbd9bc81868c___Com.G_SpM_FL 8834.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Bacterial_spot__37b32099-fdba-4c48-8bef-1904cd580737___GCREC_Bact.Sp 5897.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__4c518a8d-6ecc-45c2-b14c-f610a400c950___PSU_CG 2370.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Septoria_leaf_spot__ec9cdbc8-ea4b-48d8-b1a4-e3f305914680___Keller.St_CG 1908.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato_Bacterial_spot__277f9f6d-07b0-4687-afef-ebf67e227e96___GCREC_Bact.Sp 6364.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__6a0e3916-d415-42ca-936b-8648ef702ea9___NREC_B.Spot 9179.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Early_blight__db228bdf-309f-4dd5-a3c7-d77af0acadb8___RS_Erly.B 7584.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Early_blight__bbcccb3c-bcf2-4dc9-b2e2-6aecd86f52d5___RS_Erly.B 8370.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__6655b806-52a7-44ea-95e6-ffa7a9ff673c___Com.G_SpM_FL 8764.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__71b5e34d-a0e2-46d4-9268-d9c55d6b763d___Com.G_SpM_FL 1738.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Potato___healthy__f0036dfd-9f46-4f2f-9001-5973495f2171___RS_HL 1849.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Pepper__bell___Bacterial_spot__799cf6ba-63c7-442c-b33a-4b1d31b00eac___NREC_B.Spot 1852.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Pepper__bell___healthy__1179e122-90ec-4849-aa86-3b8610bf7961___JR_HL 8581.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato_Late_blight__27ffa018-265a-4ae7-9c3d-66586f28f342___GHLB2 Leaf 9044.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Potato___Early_blight__af3bb3a3-e022-45f3-b209-6b3b53f13a47___RS_Early.B 7333.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Septoria_leaf_spot__1eb51af9-a622-4f97-a47b-b7474771d414___JR_Sept.L.S 2455.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__91247151-4bae-4d55-a35c-edb9318bdb09___PSU_CG 2139.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato__Target_Spot__d7e25967-6b1a-4f71-826a-1839300f53db___Com.G_TgS_FL 0810.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato__Target_Spot__e9e2afc6-6e16-4e16-8592-1023163a97a1___Com.G_TgS_FL 9785.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Bacterial_spot__da1c5c94-2f61-4f4e-b773-f7e421d46b34___GCREC_Bact.Sp 3752.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___Early_blight__98d40b59-5c50-45b6-9b8b-268c40547334___RS_Early.B 8031.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Septoria_leaf_spot__fcda5137-4f0a-4734-89a5-13d5bd119942___Matt.S_CG 7550.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__347e6833-6438-43c3-abab-f5c7ac7c233e___YLCV_NREC 2220.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Septoria_leaf_spot__046a86f0-bdae-438b-9c1f-b840c706f409___JR_Sept.L.S 8530.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Potato___healthy__5cb360dd-5c17-4c57-b31d-97cd8dd8d0bd___RS_HL 1797.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Potato___Late_blight__dcf61d08-eda8-41c1-9293-43895d68b426___RS_LB 4372.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__0172fce9-ee7c-4bb8-9a46-7fc0050438b5___UF.GRC_YLCV_Lab 03161.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__fc3f58b8-c3e1-446e-8e46-316e308aa6aa___JR_B.Spot 3293.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__976a6621-9c5a-4c7b-a045-fdceff04d081___JR_B.Spot 3108.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__98916e40-9711-49d6-af8b-77c10be459e2___Com.G_SpM_FL 8551.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Leaf_Mold__905a051a-0649-4b4a-8dc7-273952cbd832___Crnl_L.Mold 6574.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Septoria_leaf_spot__ab772665-1f53-48d3-997b-920c0b2b385f___JR_Sept.L.S 2661.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Pepper__bell___Bacterial_spot__09035eae-2a1c-4718-8877-5270a1fe8462___JR_B.Spot 3280.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__28e6031f-e23e-451b-9f44-12bec70ca2eb___YLCV_NREC 2070.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__f815ab23-815d-4e3a-8ebf-47d9084645cc___NREC_B.Spot 1869.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Leaf_Mold__3c38d571-10d9-4213-9892-e77c97a692dc___Crnl_L.Mold 9027.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Late_blight__e2b1f31d-3d36-447c-bf95-4662e2fb0dd4___GHLB2 Leaf 8626.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Septoria_leaf_spot__2e679a03-6f3e-45f9-a567-7ecc4a631d76___Keller.St_CG 1907.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato_Bacterial_spot__6e5046d4-95c4-4650-a31e-4ac145669433___GCREC_Bact.Sp 5842.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___healthy__163ada72-4288-4f85-a3c1-feed23c8d1de___RS_HL 1940.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Target_Spot__148cdbbd-8c98-494d-9768-24dee1079b67___Com.G_TgS_FL 9664.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__5c693750-bc18-436c-9ad1-a93ae39352aa___UF.GRC_YLCV_Lab 02388.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Late_blight__df7a9adb-6294-4866-9f39-6fc3d7a8ffdf___RS_Late.B 4978.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Bacterial_spot__fd464954-3098-4e86-b8fd-065414d96089___GCREC_Bact.Sp 5838.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___Late_blight__36c25644-54cb-405d-abef-700d24652958___RS_LB 2606.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Early_blight__a47435d5-cd96-4f92-96b9-edd35046c88f___RS_Erly.B 6390.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__2e28e6a0-2e0b-4284-a9f5-74e5dfac142d___JR_HL 8451.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato_healthy__d21a242e-a9a3-4c5e-8e65-6416f84bcaec___GH_HL Leaf 510.2.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__5561deba-132d-4566-9aa1-df94aad5ab75___YLCV_GCREC 2040.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Bacterial_spot__0c5eb8e4-e0fb-424a-8873-e43f9a6121ef___GCREC_Bact.Sp 6281.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__c7f8e876-66c2-4014-82a4-47d4556bfb7d___PSU_CG 2418.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Leaf_Mold__a95f0a82-5cad-423a-be56-8205317909e8___Crnl_L.Mold 8677.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__e2a70af2-7316-4377-99a2-47c2d3f7901e___Com.G_SpM_FL 1469.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Septoria_leaf_spot__0ef9804e-d695-40e4-8950-08551255fa05___JR_Sept.L.S 8540.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato_healthy__d578b8cd-9a1c-434b-9507-17ced7dffb34___GH_HL Leaf 249.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_mosaic_virus__b32647fc-d502-4bb4-99f6-3003874daee4___PSU_CG 2246.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Potato___Late_blight__764311f2-6fd3-424d-aabc-9ad013a41997___RS_LB 3136.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__4daec425-746f-4816-8bd2-dec04d3292ad___Com.G_SpM_FL 9438.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Pepper__bell___Bacterial_spot__57337b7c-f7b3-4ed0-a249-921df1351cf1___JR_B.Spot 3243.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__8e76ad8c-a0e1-485a-b42f-7a5102d3ec33___YLCV_NREC 2958.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__15b12baa-1e1f-4105-9c7a-6efd0bf0aa56___Com.G_SpM_FL 1701.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Septoria_leaf_spot__09332ad5-89d0-4ce9-84de-6bca4f10bf16___Keller.St_CG 1953.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Potato___Late_blight__ec88be1e-7e05-4fa4-b456-529d7f1bf81c___RS_LB 3922.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__fdec728a-c3e5-478d-9e14-ac1a717d5ffc___Crnl_L.Mold 9045.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato_healthy__03bc8804-bc25-4930-b9bf-35c35920dc3f___RS_HL 9940.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__89fe420f-3f9a-4b1a-b19d-f866dfd0800a___UF.GRC_YLCV_Lab 01955.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Potato___Early_blight__c43a5fd7-c60c-4a04-9835-bd35b551ec44___RS_Early.B 6701.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Potato___Early_blight__a50c5f93-a5db-4eaf-9d82-2e420d2351e7___RS_Early.B 7060.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__f81551fc-f506-4217-8e73-0e81501ffa36___PSU_CG 2389.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Early_blight__e9e56650-8172-4a98-8100-72e79a3a5858___RS_Erly.B 7481.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_healthy__a37b6334-5748-413a-9c7d-85c3ac8edee8___GH_HL Leaf 260.1.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__64657de8-203f-4da1-a79e-6e82f7487341___YLCV_NREC 2883.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Tomato_Septoria_leaf_spot__e398668b-1722-455b-ab4e-a2be1203c7d6___Keller.St_CG 2001.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Potato___healthy__d50a580b-46bd-47f5-a0bf-8535da774104___RS_HL 5408.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Target_Spot__582711d1-3e8a-4c21-be14-76327079e3b0___Com.G_TgS_FL 8218.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Pepper__bell___Bacterial_spot__88a00319-c477-422b-bc43-91d03382f8c7___JR_B.Spot 3402.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__efeb1a44-bc48-4099-924b-ebc42827801e___JR_B.Spot 3387.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___Late_blight__e8040f51-18ed-43ec-9fa3-b5eb972f4fec___RS_LB 2527.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__51178287-3a49-45be-b574-77edaf6d78b0___Com.G_TgS_FL 9847.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Potato___Late_blight__140cad58-de9c-44b8-afb4-af5751e2e012___RS_LB 3247.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__22a98961-90fb-4ff5-a6db-6313fa61f74b___PSU_CG 2125.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Early_blight__ca7035fa-f55d-49c7-9d89-3d513c8e35b1___RS_Erly.B 7556.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Potato___healthy__61b05f0a-14bc-4c8f-a256-57c8b8898d8c___RS_HL 1769.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__14ad9c80-2dcc-4ed3-85d8-84e5621af8ae___Com.G_SpM_FL 1276.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Potato___healthy__57e262fc-e0ba-44db-a967-5ba6f1826e49___RS_HL 1897.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Leaf_Mold__0b943ada-01a9-4ce0-a607-e799394856de___Crnl_L.Mold 7008.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__bb4b37a6-9666-4a7d-ac49-99bb785d2dc0___JR_HL 7566.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_mosaic_virus__0dae2780-43e7-40ac-ae45-95e5318c8f32___PSU_CG 2290.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato__Target_Spot__9365125f-1687-4a9b-ba71-e92a869b774c___Com.G_TgS_FL 1120.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Early_blight__ac04851f-ae27-4dc8-9ccf-d23e5a56d6f3___RS_Erly.B 9587.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___Bacterial_spot__0fcbdf76-fcc4-4271-986a-9466a784d404___JR_B.Spot 3374.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Late_blight__97968e5a-b1d0-428c-842a-f77308212339___GHLB_PS Leaf 46.2 Day 18.jpg,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Bacterial_spot__717c7e16-5170-4f12-9e76-cffdfe950803___GCREC_Bact.Sp 3718.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_Septoria_leaf_spot__213cae74-0bfd-4b12-99c8-4ec8bdc69433___Matt.S_CG 2555.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Pepper__bell___healthy__1ed45244-4767-4607-a59e-61342e8f4750___JR_HL 8601.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato_Late_blight__1159051e-1278-4b35-929c-e26b963d048f___GHLB_PS Leaf 8.1 Day 16.jpg,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__1cee26b4-0ba1-4371-8c7e-c641e6ca311d___PSU_CG 2283.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato_Late_blight__a4a85f99-e178-4f06-83ba-230048d3446e___GHLB2 Leaf 162.2.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_healthy__cd469bb3-30c8-4cad-9b4e-27c77a538dfa___GH_HL Leaf 392.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato_Leaf_Mold__6ffea8bd-57cd-4fcf-b477-decec427a981___Crnl_L.Mold 8806.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Potato___Early_blight__6269c9ec-ef8a-49b5-ab1a-451565529c38___RS_Early.B 7166.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__594d63cf-a655-4d53-a5e4-d38857d91a67___JR_HL 7853.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Potato___Late_blight__9254f86d-5d83-4217-a7f5-84d08e1b93ee___RS_LB 4037.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___Bacterial_spot__1e1ee82b-592b-4158-a48b-347084647492___NREC_B.Spot 9046.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
Potato___healthy__43fd6ace-3712-494a-9aba-de5482d22561___RS_HL 1968.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Late_blight__b657dc7a-df76-40e1-bc87-2d61b81040a8___GHLB Leaf 27.1 Day 12.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato_Early_blight__932fabe0-247e-4e51-92d3-cd824fc6bc5d___RS_Erly.B 9540.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__b0c34863-3cd0-4699-86ea-3999a3350099___JR_HL 7563.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Potato___Late_blight__4c846678-1c22-4734-b2bf-fb774bf3bb13___RS_LB 4090.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Potato___Early_blight__c09e4b05-b196-4955-abd4-6aed44c40132___RS_Early.B 6823.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__0a167675-0317-4105-b885-b707b6ea52cf___Com.G_SpM_FL 9327.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__753d6a80-8356-49ba-a90e-80062d4218c5___UF.GRC_YLCV_Lab 08541.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Potato___Late_blight__1789b0d1-d850-4e04-8a20-bc3901d4ab0a___RS_LB 5251.JPG,Potato___Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__ae240844-37fa-4111-86e0-7d7def9416b6___Com.G_TgS_FL 8322.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_healthy__afb36858-a9e4-45d0-8b7a-2e4a8e8bf72c___RS_HL 0286.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato_Early_blight__b0f9d534-0c29-4185-bdd1-43b83dc586f8___RS_Erly.B 6453.JPG,Tomato_Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Leaf_Mold__b2f8fe67-6a72-48ff-b04a-3d9f9368aded___Crnl_L.Mold 6565.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__94cfe1f8-8f00-48a1-abd2-6a4f8e2a4c55___PSU_CG 2077.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Potato___Early_blight__37d5791e-19e8-4095-a1cd-36aede6d0802___RS_Early.B 7172.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Tomato_Late_blight__6b68a1c0-31aa-49f9-b69c-55e96bebcc8b___GHLB Leaf 8.2 Day 13.JPG,Tomato_Late_blight,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__1a8e252e-a75b-4d39-9dfb-e09434029183___Com.G_TgS_FL 0711.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Potato___healthy__1a1184f8-c414-4ead-a4c4-41ae78e29a82___RS_HL 1971.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato_Leaf_Mold__2b8557bc-3b98-4169-826c-628c5a683d70___Crnl_L.Mold 6539.JPG,Tomato_Leaf_Mold,fungal_blight,False,0,agriculture,train
Tomato__Target_Spot__b535d475-5112-432a-9309-57e97813b6ae___Com.G_TgS_FL 1028.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Potato___Early_blight__b2b7758e-f201-4d9c-bc27-d53bb09b2dac___RS_Early.B 7025.JPG,Potato___Early_blight,fungal_blight,False,0,agriculture,train
Pepper__bell___healthy__22eaa182-bd24-47f0-a2f8-e7bcfff9163a___JR_HL 5907.JPG,Pepper__bell___healthy,crop_healthy,True,1,agriculture,train
Tomato_Spider_mites_Two_spotted_spider_mite__90b28f76-c548-4b20-8421-fc0a6687f755___Com.G_SpM_FL 1756.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,pest_infestation,False,0,agriculture,train
Tomato_Septoria_leaf_spot__a84771c5-c157-409f-98b4-49dd815083f0___Matt.S_CG 6456.JPG,Tomato_Septoria_leaf_spot,leaf_disease,False,0,agriculture,train
Tomato__Tomato_mosaic_virus__db6ecf05-d8bd-431f-86d7-d3f5403eab81___PSU_CG 2408.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Tomato__Tomato_YellowLeaf__Curl_Virus__19f205d2-5e5d-4190-a699-119e32b373d1___YLCV_NREC 0312.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus,viral_infection,False,0,agriculture,train
Potato___healthy__2ccb9ee9-faac-4d32-9af5-29497fa2e028___RS_HL 1837.JPG,Potato___healthy,crop_healthy,True,1,agriculture,train
Tomato__Target_Spot__a440762c-221b-48b5-8c7b-892a2fa18db4___Com.G_TgS_FL 8363.JPG,Tomato__Target_Spot,leaf_disease,False,0,agriculture,train
Tomato_Bacterial_spot__470dc5c1-47be-4468-ab17-e378715807e2___GCREC_Bact.Sp 3697.JPG,Tomato_Bacterial_spot,bacterial_infection,False,0,agriculture,train
Tomato_healthy__11fe6fbc-a1a9-4cc4-ba85-a6864a4e9bae___GH_HL Leaf 280.JPG,Tomato_healthy,crop_healthy,True,1,agriculture,train
Tomato__Tomato_mosaic_virus__6881c9a5-04b2-41c3-b29f-1ca04bd73967___PSU_CG 2390.JPG,Tomato__Tomato_mosaic_virus,viral_infection,False,0,agriculture,train
Pepper__bell___Bacterial_spot__a73080aa-8609-4ca2-86ff-28440774f4b8___JR_B.Spot 8861.JPG,Pepper__bell___Bacterial_spot,bacterial_infection,False,0,agriculture,train
